Код магазину,Дата,Місяц,КільКість реалізацій,Собівартість одиниці,Ціна реализації,,,,Код магазину,Регіон
1143403,01/25/2021,Січень,1,91.5521,95.6706850363567,,,,,
1143767,01/25/2021,Січень,1,41.0083,40.6572904707233,,,,,
1144860,01/25/2021,Січень,1,74.3177,71.7518178339074,,,,,
1145299,01/25/2021,Січень,2,62.64905,63.1194986605434,,,,,
1145346,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1145347,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1145540,01/25/2021,Січень,5,66.3211,62.1842709529277,,,,,
1145678,01/25/2021,Січень,1,69.2781,62.1412169919633,,,,,
1147019,01/25/2021,Січень,2,62.64905,62.1627439724455,,,,,
1147199,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1147554,01/25/2021,Січень,3,63.3975333333333,65.3591019262661,,,,,
1149710,01/25/2021,Січень,1,56.02,62.1842709529277,,,,,
1149718,01/25/2021,Січень,2,55.1432,50.2033103712208,,,,,
1151738,01/25/2021,Січень,1,80.1879,62.1842709529277,,,,,
1151743,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1151862,01/25/2021,Січень,2,83.66885,78.9274779946422,,,,,
1152052,01/25/2021,Січень,1,41.0083,40.6572904707233,,,,,
1153460,01/25/2021,Січень,1,41.0083,40.6572904707233,,,,,
1153461,01/25/2021,Січень,1,56.02,62.1842709529277,,,,,
1153474,01/25/2021,Січень,1,66.7247,57.3574435514734,,,,,
1153511,01/25/2021,Січень,2,60.45725,69.8383084577115,,,,,
1153515,01/25/2021,Січень,2,62.64905,62.1627439724455,,,,,
1153518,01/25/2021,Січень,1,56.02,62.1842709529277,,,,,
1153519,01/25/2021,Січень,3,56.02,62.1842709529277,,,,,
1153520,01/25/2021,Січень,1,93.1472,119.589552238806,,,,,
1153521,01/25/2021,Січень,1,123.7243,143.508419441255,,,,,
1153524,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1153527,01/25/2021,Січень,2,56.02,62.1842709529277,,,,,
1153528,01/25/2021,Січень,3,62.5464,63.7645107794362,,,,,
1153531,01/25/2021,Січень,3,72.1319333333333,62.1842709529277,,,,,
1153533,01/25/2021,Січень,1,53.8507,66.9680443934175,,,,,
1156658,01/25/2021,Січень,1,98.9348,123.416570991198,,,,,
1158938,01/25/2021,Січень,1,74.3177,71.7518178339074,,,,,
1159778,01/25/2021,Січень,1,79.9062,95.6706850363567,,,,,
1163232,01/25/2021,Січень,1,80.1879,62.1842709529277,,,,,
1169861,01/25/2021,Січень,1,74.3177,76.5355912743973,,,,,
1173031,01/25/2021,Січень,1,80.1879,62.1842709529277,,,,,
1176680,01/25/2021,Січень,1,82.418,86.103138155377,,,,,
1178717,01/25/2021,Січень,1,74.3126,71.7518178339074,,,,,
1178750,01/25/2021,Січень,1,47.7228,40.7051282051282,,,,,
1180626,01/25/2021,Січень,1,66.2413,81.3193647148871,,,,,
1181034,01/25/2021,Січень,1,80.1879,62.1842709529277,,,,,
1181434,01/25/2021,Січень,2,77.11195,86.103138155377,,,,,
1196175,01/25/2021,Січень,1,56.02,62.1842709529277,,,,,
1196189,01/25/2021,Січень,1,58.8408,38.6481056257176,,,,,
1204285,01/25/2021,Січень,2,63.95535,51.4446995790279,,,,,
1204512,01/25/2021,Січень,1,71.8515,62.1842709529277,,,,,
1204518,01/25/2021,Січень,1,56.02,62.1842709529277,,,,,
1216328,01/25/2021,Січень,1,80.1879,62.1842709529277,,,,,
1221484,01/25/2021,Січень,1,79.9062,95.6706850363567,,,,,
1225244,01/25/2021,Січень,1,56.02,62.1842709529277,,,,,
1231645,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1241545,01/25/2021,Січень,2,41.0083,38.2654037504784,,,,,
1267455,01/25/2021,Січень,2,60.64975,57.3789705319556,,,,,
1271440,01/25/2021,Січень,2,56.02,62.1842709529277,,,,,
1276755,01/25/2021,Січень,1,69.2781,62.1412169919633,,,,,
1276765,01/25/2021,Січень,1,74.6714,81.3193647148871,,,,,
1279631,01/25/2021,Січень,3,65.8120666666667,65.3591019262661,,,,,
1287824,01/25/2021,Січень,1,98.9348,119.589552238806,,,,,
1294432,01/25/2021,Січень,5,46.47534,38.7533486414083,,,,,
1294702,01/25/2021,Січень,3,76.9723333333333,82.1166602883021,,,,,
1295811,01/25/2021,Січень,1,66.2413,81.3193647148871,,,,,
1305313,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1310523,01/25/2021,Січень,2,56.02,62.1842709529277,,,,,
1316043,01/25/2021,Січень,2,62.64905,62.1627439724455,,,,,
1319633,01/25/2021,Січень,2,69.2781,62.1412169919633,,,,,
1333626,01/25/2021,Січень,2,48.51415,50.224837351703,,,,,
1340370,01/25/2021,Січень,2,77.76855,69.3599311136625,,,,,
1348733,01/25/2021,Січень,3,63.9820666666667,73.3464089807374,,,,,
1356241,01/25/2021,Січень,1,71.8515,62.1842709529277,,,,,
1370669,01/25/2021,Січень,2,67.9631,78.9274779946422,,,,,
1372999,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1398161,01/25/2021,Січень,2,56.02,62.1842709529277,,,,,
1403429,01/25/2021,Січень,1,56.02,62.1842709529277,,,,,
1411640,01/25/2021,Січень,1,69.2781,62.1412169919633,,,,,
1423417,01/25/2021,Січень,1,82.418,86.103138155377,,,,,
1423426,01/25/2021,Січень,2,51.8714,51.4446995790279,,,,,
1431318,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1457717,01/25/2021,Січень,2,41.0083,40.6572904707233,,,,,
1458711,01/25/2021,Січень,1,41.0083,38.2654037504784,,,,,
1463452,01/25/2021,Січень,2,124.4985,117.197665518561,,,,,
1463471,01/25/2021,Січень,2,107.5875,124.373325679296,,,,,
1463473,01/25/2021,Січень,6,62.8127833333333,59.0038589105753,,,,,
1479073,01/25/2021,Січень,3,44.6793333333333,43.0491771909682,,,,,
101462,01/26/2021,Січень,1,100.4354,114.805778798316,,,,,
105122,01/26/2021,Січень,2,56.02,62.1842709529277,,,,,
105426,01/26/2021,Січень,1,71.8515,62.1842709529277,,,,,
1125039,01/26/2021,Січень,2,53.24055,76.7747799464218,,,,,
1141327,01/26/2021,Січень,1,56.02,62.1842709529277,,,,,
1141563,01/26/2021,Січень,1,41.0083,38.2654037504784,,,,,
1141564,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1143361,01/26/2021,Січень,2,41.0083,40.6572904707233,,,,,
1143366,01/26/2021,Січень,1,74.3177,71.7518178339074,,,,,
1143405,01/26/2021,Січень,1,41.0083,38.2654037504784,,,,,
1144844,01/26/2021,Січень,1,41.0083,38.2654037504784,,,,,
1144860,01/26/2021,Січень,1,41.0083,38.2654037504784,,,,,
1145004,01/26/2021,Січень,1,56.02,62.1842709529277,,,,,
1145299,01/26/2021,Січень,2,48.51415,53.5734787600459,,,,,
1145347,01/26/2021,Січень,2,57.663,55.0086107921929,,,,,
1145540,01/26/2021,Січень,2,61.37235,59.7708572522005,,,,,
1145678,01/26/2021,Січень,1,56.1885,19.1303099885189,,,,,
1147019,01/26/2021,Січень,2,67.9631,78.9274779946422,,,,,
1147091,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1147528,01/26/2021,Січень,1,87.2945,86.103138155377,,,,,
1149710,01/26/2021,Січень,2,57.663,55.0086107921929,,,,,
1149711,01/26/2021,Січень,2,90.97075,98.0410447761194,,,,,
1151862,01/26/2021,Січень,1,79.9062,95.6706850363567,,,,,
1152049,01/26/2021,Січень,1,41.0083,38.2654037504784,,,,,
1153471,01/26/2021,Січень,1,75.3492,80.8409873708381,,,,,
1153511,01/26/2021,Січень,1,41.0083,40.6572904707233,,,,,
1153519,01/26/2021,Січень,1,56.02,62.1842709529277,,,,,
1153521,01/26/2021,Січень,2,41.0083,38.2654037504784,,,,,
1153527,01/26/2021,Січень,1,80.1879,62.1842709529277,,,,,
1153531,01/26/2021,Січень,3,62.8699,70.1572266870774,,,,,
1156629,01/26/2021,Січень,1,126.0602,74.1915422885572,,,,,
1156658,01/26/2021,Січень,1,41.0083,40.6572904707233,,,,,
1163232,01/26/2021,Січень,1,41.0083,38.2654037504784,,,,,
1171771,01/26/2021,Січень,1,56.02,64.0977803291236,,,,,
1173031,01/26/2021,Січень,1,58.9546,66.9680443934175,,,,,
1176680,01/26/2021,Січень,1,41.0083,38.2654037504784,,,,,
1178717,01/26/2021,Січень,1,87.1498,95.6706850363567,,,,,
1179050,01/26/2021,Січень,1,130.9108,143.508419441255,,,,,
1180626,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1181034,01/26/2021,Січень,1,74.3177,71.7518178339074,,,,,
1181434,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1184404,01/26/2021,Січень,1,47.7228,40.7051282051282,,,,,
1186262,01/26/2021,Січень,1,41.0083,40.6572904707233,,,,,
1221484,01/26/2021,Січень,1,41.0083,38.2654037504784,,,,,
1225244,01/26/2021,Січень,1,41.0083,40.6572904707233,,,,,
1225745,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1245775,01/26/2021,Січень,1,66.2413,81.3193647148871,,,,,
1269345,01/26/2021,Січень,2,59.78715,51.4446995790279,,,,,
1269346,01/26/2021,Січень,2,41.0083,38.2654037504784,,,,,
1275785,01/26/2021,Січень,1,56.02,62.1842709529277,,,,,
1275815,01/26/2021,Січень,1,41.0083,40.6572904707233,,,,,
1276755,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1276765,01/26/2021,Січень,1,79.9062,95.6706850363567,,,,,
1294422,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1294432,01/26/2021,Січень,1,74.3177,71.7518178339074,,,,,
1294511,01/26/2021,Січень,1,41.0083,38.2654037504784,,,,,
1294702,01/26/2021,Січень,2,48.51415,51.4207807118255,,,,,
1310523,01/26/2021,Січень,2,63.93575,62.1842709529277,,,,,
1319593,01/26/2021,Січень,1,80.1879,62.1842709529277,,,,,
1319633,01/26/2021,Січень,3,82.4146333333333,84.508547008547,,,,,
1333626,01/26/2021,Січень,3,69.3589333333333,73.3464089807373,,,,,
1356241,01/26/2021,Січень,1,93.1472,119.589552238806,,,,,
1363619,01/26/2021,Січень,1,56.02,62.1842709529277,,,,,
1370669,01/26/2021,Січень,1,112.6634,133.940872560276,,,,,
1372999,01/26/2021,Січень,2,41.0083,38.2654037504784,,,,,
1403429,01/26/2021,Січень,1,116.8189,141.11653272101,,,,,
1411640,01/26/2021,Січень,3,55.4354666666667,54.1969638984564,,,,,
1423417,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1431318,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1434555,01/26/2021,Січень,3,73.4114333333333,75.5007016201046,,,,,
1444116,01/26/2021,Січень,1,56.02,62.1842709529277,,,,,
1455486,01/26/2021,Січень,1,74.3177,71.7518178339074,,,,,
1456696,01/26/2021,Січень,3,49.5804333333333,44.6294170174767,,,,,
1456867,01/26/2021,Січень,2,68.10395,64.8153463451971,,,,,
1458711,01/26/2021,Січень,1,58.9546,66.9680443934175,,,,,
1460654,01/26/2021,Січень,1,56.02,62.1842709529277,,,,,
1463451,01/26/2021,Січень,2,48.51415,50.224837351703,,,,,
1463471,01/26/2021,Січень,1,69.2781,62.1412169919633,,,,,
1463473,01/26/2021,Січень,1,52.0214,52.616724071948,,,,,
1478073,01/26/2021,Січень,1,56.02,62.1842709529277,,,,,
101462,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1125726,01/27/2021,Січень,1,41.0083,41.2522752093193,,,,,
1136017,01/27/2021,Січень,2,58.17875,54.3817497876471,,,,,
1136019,01/27/2021,Січень,1,66.2413,82.5094041985196,,,,,
1136020,01/27/2021,Січень,1,93.1472,121.339643247179,,,,,
1138567,01/27/2021,Січень,1,123.7243,145.608542652591,,,,,
1139627,01/27/2021,Січень,1,56.02,63.09428467419,,,,,
1141563,01/27/2021,Січень,5,48.78788,50.4744569833758,,,,,
1141565,01/27/2021,Січень,1,41.0083,41.2522752093193,,,,,
1143403,01/27/2021,Січень,2,54.0207,58.2405047931076,,,,,
1143405,01/27/2021,Січень,2,70.86885,73.9934473971606,,,,,
1143767,01/27/2021,Січень,2,60.5981,52.1732799417546,,,,,
1144844,01/27/2021,Січень,3,49.6832333333333,51.7687982849978,,,,,
1145005,01/27/2021,Січень,1,56.02,63.09428467419,,,,,
1145299,01/27/2021,Січень,1,41.0083,43.6791651498605,,,,,
1145346,01/27/2021,Січень,1,69.2781,63.0506006552603,,,,,
1145347,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1145678,01/27/2021,Січень,1,66.7247,58.1968207741779,,,,,
1147199,01/27/2021,Січень,1,74.6714,82.5094041985196,,,,,
1147528,01/27/2021,Січень,1,41.0083,41.2522752093193,,,,,
1147541,01/27/2021,Січень,3,68.4269666666667,61.4326740282328,,,,,
1147554,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1149639,01/27/2021,Січень,1,80.1879,63.09428467419,,,,,
1149643,01/27/2021,Січень,1,41.0083,41.2522752093193,,,,,
1149711,01/27/2021,Січень,3,51.9943,56.6225781660802,,,,,
1149714,01/27/2021,Січень,1,52.0214,48.5329450309429,,,,,
1149718,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1151738,01/27/2021,Січень,1,108.3087,135.900982890426,,,,,
1152052,01/27/2021,Січень,1,41.0083,41.2522752093193,,,,,
1152210,01/27/2021,Січень,1,56.02,63.09428467419,,,,,
1153463,01/27/2021,Січень,3,52.6697333333333,49.3597055373539,,,,,
1153467,01/27/2021,Січень,2,71.7979,67.9262225458076,,,,,
1153471,01/27/2021,Січень,2,48.51415,53.1440359179711,,,,,
1153474,01/27/2021,Січень,1,69.2781,63.0506006552603,,,,,
1153511,01/27/2021,Січень,1,116.2402,135.415604902318,,,,,
1153518,01/27/2021,Січень,2,60.45725,69.161509525543,,,,,
1153519,01/27/2021,Січень,11,62.4386,68.1607483646071,,,,,
1153521,01/27/2021,Січень,1,56.02,63.09428467419,,,,,
1153524,01/27/2021,Січень,1,74.3177,72.8018444363548,,,,,
1153525,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1153526,01/27/2021,Січень,1,56.02,63.09428467419,,,,,
1153527,01/27/2021,Січень,4,71.27335,86.1497391093314,,,,,
1156658,01/27/2021,Січень,1,41.0083,41.2522752093193,,,,,
1159778,01/27/2021,Січень,1,192.977,174.731221939085,,,,,
1166091,01/27/2021,Січень,1,56.02,65.035796626623,,,,,
1168831,01/27/2021,Січень,2,67.9631,80.0825142579784,,,,,
1170701,01/27/2021,Січень,1,66.2413,82.5094041985196,,,,,
1174680,01/27/2021,Січень,2,41.0083,43.6791651498605,,,,,
1176680,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1178750,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1179050,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1180626,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1181434,01/27/2021,Січень,2,61.13065,72.8018444363548,,,,,
1186262,01/27/2021,Січень,1,56.02,63.09428467419,,,,,
1196175,01/27/2021,Січень,2,67.07775,80.0825142579784,,,,,
1196189,01/27/2021,Січень,1,69.2781,63.0506006552603,,,,,
1216328,01/27/2021,Січень,1,74.3177,72.8018444363548,,,,,
1221484,01/27/2021,Січень,1,47.7228,41.3008130081301,,,,,
1225745,01/27/2021,Січень,1,80.1879,63.09428467419,,,,,
1241545,01/27/2021,Січень,2,41.0083,38.8253852687781,,,,,
1267455,01/27/2021,Січень,1,82.418,87.363184079602,,,,,
1269346,01/27/2021,Січень,1,80.1879,63.09428467419,,,,,
1276755,01/27/2021,Січень,1,100.4354,116.485863366096,,,,,
1276765,01/27/2021,Січень,1,74.3177,72.8018444363548,,,,,
1287824,01/27/2021,Січень,1,80.1879,63.09428467419,,,,,
1294432,01/27/2021,Січень,1,69.2781,63.0506006552603,,,,,
1294511,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1310523,01/27/2021,Січень,2,129.60915,128.620313068802,,,,,
1316043,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1319593,01/27/2021,Січень,1,41.0083,41.2522752093193,,,,,
1319633,01/27/2021,Січень,-1,87.1498,97.0707438417668,,,,,
1340370,01/27/2021,Січень,1,41.0083,41.2522752093193,,,,,
1343936,01/27/2021,Січень,4,56.02,63.09428467419,,,,,
1345915,01/27/2021,Січень,1,112.6634,135.900982890426,,,,,
1348733,01/27/2021,Січень,1,47.7228,41.3008130081301,,,,,
1363619,01/27/2021,Січень,2,67.7597,72.78000242689,,,,,
1370669,01/27/2021,Січень,3,61.6382666666667,66.3155765886017,,,,,
1372999,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1380788,01/27/2021,Січень,2,48.51415,50.9598349714841,,,,,
1398161,01/27/2021,Січень,5,47.01298,48.5329450309429,,,,,
1403429,01/27/2021,Січень,3,71.3018,67.9189418759859,,,,,
1411640,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1423417,01/27/2021,Січень,1,56.02,63.09428467419,,,,,
1423426,01/27/2021,Січень,1,41.0083,38.8253852687781,,,,,
1434555,01/27/2021,Січень,2,71.7979,67.9262225458076,,,,,
1460654,01/27/2021,Січень,1,47.7228,41.3008130081301,,,,,
1463048,01/27/2021,Січень,1,74.6714,82.5094041985196,,,,,
1463451,01/27/2021,Січень,1,47.7228,41.3008130081301,,,,,
1484789,01/27/2021,Січень,4,48.51415,50.959834971484,,,,,
101462,01/28/2021,Січень,1,80.1879,62.6358217729229,,,,,
111687,01/28/2021,Січень,1,41.0083,40.9525232131757,,,,,
1125039,01/28/2021,Січень,1,41.0083,38.5432678176483,,,,,
1125040,01/28/2021,Січень,1,47.7228,41.0007083210863,,,,,
1136019,01/28/2021,Січень,2,59.78715,51.8182650470046,,,,,
1138567,01/28/2021,Січень,1,41.0083,38.5432678176483,,,,,
1140597,01/28/2021,Січень,1,41.0083,38.5432678176483,,,,,
1141563,01/28/2021,Січень,1,66.7247,57.7739443847485,,,,,
1143361,01/28/2021,Січень,1,41.0083,40.9525232131757,,,,,
1143363,01/28/2021,Січень,1,47.7228,41.0007083210863,,,,,
1143403,01/28/2021,Січень,1,80.1879,62.6358217729229,,,,,
1143405,01/28/2021,Січень,1,41.0083,38.5432678176483,,,,,
1144844,01/28/2021,Січень,-1,68.3435,39.4587848679487,,,,,
1145347,01/28/2021,Січень,1,56.02,62.6358217729229,,,,,
1145538,01/28/2021,Січень,1,66.7247,57.7739443847485,,,,,
1147019,01/28/2021,Січень,4,79.71405,79.5006095416151,,,,,
1147105,01/28/2021,Січень,1,66.2413,81.9098649371425,,,,,
1147199,01/28/2021,Січень,1,93.1472,120.457951265582,,,,,
1147528,01/28/2021,Січень,2,47.7228,41.0007083210863,,,,,
1149642,01/28/2021,Січень,2,60.45725,67.4543325639778,,,,,
1149711,01/28/2021,Січень,2,60.45725,67.4543325639778,,,,,
1149718,01/28/2021,Січень,1,66.7247,57.7739443847485,,,,,
1151738,01/28/2021,Січень,1,41.0083,40.9525232131757,,,,,
1151862,01/28/2021,Січень,5,55.37948,60.7084174565009,,,,,
1152049,01/28/2021,Січень,1,41.0083,38.5432678176483,,,,,
1152051,01/28/2021,Січень,1,41.0083,40.9525232131757,,,,,
1152052,01/28/2021,Січень,2,56.02,62.6358217729229,,,,,
1153456,01/28/2021,Січень,1,41.0083,38.5432678176483,,,,,
1153467,01/28/2021,Січень,1,56.02,62.6358217729229,,,,,
1153471,01/28/2021,Січень,1,56.02,64.5632260893448,,,,,
1153473,01/28/2021,Січень,-1,76.3233,49.1921766658796,,,,,
1153511,01/28/2021,Січень,1,41.0083,40.9525232131757,,,,,
1153515,01/28/2021,Січень,1,56.02,62.6358217729229,,,,,
1153519,01/28/2021,Січень,4,54.4857,60.2265663773954,,,,,
1153520,01/28/2021,Січень,2,79.93595,91.5252032206926,,,,,
1153521,01/28/2021,Січень,2,41.0083,38.5432678176483,,,,,
1153525,01/28/2021,Січень,1,79.9062,96.3653973103073,,,,,
1153526,01/28/2021,Січень,1,79.9062,96.3653973103073,,,,,
1153527,01/28/2021,Січень,1,80.1879,62.6358217729229,,,,,
1153531,01/28/2021,Січень,1,80.1879,62.6358217729229,,,,,
1156629,01/28/2021,Січень,1,56.02,64.5632260893448,,,,,
1169861,01/28/2021,Січень,1,41.0083,40.9525232131757,,,,,
1170701,01/28/2021,Січень,1,74.3177,72.2728433550327,,,,,
1171771,01/28/2021,Січень,1,41.0083,43.3617786087032,,,,,
1173031,01/28/2021,Січень,1,192.977,173.461569967186,,,,,
1174680,01/28/2021,Січень,1,41.0083,43.3617786087032,,,,,
1176680,01/28/2021,Січень,2,61.37235,60.2048830788357,,,,,
